district,date,temp_max,temp_min,temp_mean,lat,lon
Средец,2023-09-29,24.5,12.2,18.1,42.6977,23.3219
Средец,2023-09-30,24.7,10.7,18.0,42.6977,23.3219
Средец,2023-10-01,23.8,10.7,16.9,42.6977,23.3219
Средец,2023-10-02,21.9,12.3,16.3,42.6977,23.3219
Средец,2023-10-03,22.1,9.2,15.4,42.6977,23.3219
Средец,2023-10-04,25.8,9.7,17.2,42.6977,23.3219
Средец,2023-10-05,24.1,11.7,17.4,42.6977,23.3219
Средец,2023-10-06,22.2,10.8,16.6,42.6977,23.3219
Средец,2023-10-07,23.7,8.4,14.9,42.6977,23.3219
Средец,2023-10-08,24.3,7.5,16.1,42.6977,23.3219
Средец,2023-10-09,20.4,11.6,16.0,42.6977,23.3219
Средец,2023-10-10,21.1,11.2,15.9,42.6977,23.3219
Средец,2023-10-11,21.2,9.0,14.9,42.6977,23.3219
Средец,2023-10-12,22.7,6.5,14.0,42.6977,23.3219
Средец,2023-10-13,25.9,11.5,17.4,42.6977,23.3219
Средец,2023-10-14,25.6,11.5,17.2,42.6977,23.3219
Средец,2023-10-15,26.1,12.4,17.6,42.6977,23.3219
Средец,2023-10-16,15.4,7.4,11.3,42.6977,23.3219
Средец,2023-10-17,11.8,4.5,8.0,42.6977,23.3219
Средец,2023-10-18,14.8,5.4,10.2,42.6977,23.3219
Средец,2023-10-19,18.4,3.8,9.9,42.6977,23.3219
Средец,2023-10-20,27.5,7.8,16.1,42.6977,23.3219
Средец,2023-10-21,28.9,9.7,17.4,42.6977,23.3219
Средец,2023-10-22,26.3,12.4,18.7,42.6977,23.3219
Средец,2023-10-23,23.5,14.3,18.1,42.6977,23.3219
Средец,2023-10-24,23.2,11.9,16.3,42.6977,23.3219
Средец,2023-10-25,25.6,10.2,16.9,42.6977,23.3219
Средец,2023-10-26,23.3,11.3,16.6,42.6977,23.3219
Средец,2023-10-27,24.8,11.9,17.5,42.6977,23.3219
Средец,2023-10-28,25.0,13.4,18.0,42.6977,23.3219
Средец,2023-10-29,22.2,11.8,16.0,42.6977,23.3219
Средец,2023-10-30,21.6,9.8,14.2,42.6977,23.3219
Средец,2023-10-31,22.4,7.1,14.2,42.6977,23.3219
Средец,2023-11-01,18.6,9.7,13.9,42.6977,23.3219
Средец,2023-11-02,17.1,8.8,12.3,42.6977,23.3219
Средец,2023-11-03,18.4,8.0,12.5,42.6977,23.3219
Средец,2023-11-04,12.9,9.3,11.4,42.6977,23.3219
Средец,2023-11-05,19.2,4.6,11.2,42.6977,23.3219
Средец,2023-11-06,20.5,9.0,14.0,42.6977,23.3219
Средец,2023-11-07,17.7,7.8,12.3,42.6977,23.3219
Средец,2023-11-08,14.1,7.3,10.3,42.6977,23.3219
Средец,2023-11-09,11.6,2.5,7.3,42.6977,23.3219
Средец,2023-11-10,12.5,0.6,5.7,42.6977,23.3219
Средец,2023-11-11,15.0,5.4,9.3,42.6977,23.3219
Средец,2023-11-12,8.8,3.8,6.5,42.6977,23.3219
Средец,2023-11-13,12.6,3.3,7.5,42.6977,23.3219
Средец,2023-11-14,18.7,4.2,10.2,42.6977,23.3219
Средец,2023-11-15,16.4,5.8,9.9,42.6977,23.3219
Средец,2023-11-16,12.2,4.1,8.3,42.6977,23.3219
Средец,2023-11-17,12.0,2.2,6.6,42.6977,23.3219
Средец,2023-11-18,7.3,2.4,3.9,42.6977,23.3219
Средец,2023-11-19,5.3,1.1,3.0,42.6977,23.3219
Средец,2023-11-20,13.4,0.4,5.6,42.6977,23.3219
Средец,2023-11-21,10.7,2.5,5.3,42.6977,23.3219
Средец,2023-11-22,10.9,1.7,6.7,42.6977,23.3219
Средец,2023-11-23,10.0,5.6,7.8,42.6977,23.3219
Средец,2023-11-24,12.8,5.0,8.3,42.6977,23.3219
Средец,2023-11-25,8.3,0.2,3.8,42.6977,23.3219
Средец,2023-11-26,-0.1,-3.0,-1.5,42.6977,23.3219
Средец,2023-11-27,2.8,-4.2,-1.3,42.6977,23.3219
Средец,2023-11-28,2.1,-5.6,-0.5,42.6977,23.3219
Средец,2023-11-29,5.1,-2.3,2.7,42.6977,23.3219
Средец,2023-11-30,6.2,-2.9,0.4,42.6977,23.3219
Средец,2023-12-01,16.2,0.5,7.6,42.6977,23.3219
Средец,2023-12-02,12.1,5.0,8.2,42.6977,23.3219
Средец,2023-12-03,8.5,1.2,5.6,42.6977,23.3219
Средец,2023-12-04,2.6,-2.7,-0.7,42.6977,23.3219
Средец,2023-12-05,4.2,-1.0,1.3,42.6977,23.3219
Средец,2023-12-06,4.4,1.5,3.1,42.6977,23.3219
Средец,2023-12-07,4.5,1.2,2.9,42.6977,23.3219
Средец,2023-12-08,3.0,-0.0,1.3,42.6977,23.3219
Средец,2023-12-09,3.4,-3.4,0.7,42.6977,23.3219
Средец,2023-12-10,5.1,-3.5,0.1,42.6977,23.3219
Средец,2023-12-11,8.6,-0.1,3.4,42.6977,23.3219
Средец,2023-12-12,10.8,1.2,5.1,42.6977,23.3219
Средец,2023-12-13,9.9,0.3,4.7,42.6977,23.3219
Средец,2023-12-14,13.1,3.2,6.4,42.6977,23.3219
Средец,2023-12-15,6.3,2.0,4.9,42.6977,23.3219
Средец,2023-12-16,2.4,-0.9,1.2,42.6977,23.3219
Средец,2023-12-17,4.0,-3.9,-0.6,42.6977,23.3219
Средец,2023-12-18,9.3,-3.3,0.7,42.6977,23.3219
Средец,2023-12-19,9.7,-3.1,2.8,42.6977,23.3219
Средец,2023-12-20,9.1,-0.6,3.1,42.6977,23.3219
Средец,2023-12-21,6.5,-2.7,1.4,42.6977,23.3219
Средец,2023-12-22,5.5,-1.5,2.1,42.6977,23.3219
Средец,2023-12-23,7.3,-1.9,2.0,42.6977,23.3219
Средец,2023-12-24,13.2,2.0,6.6,42.6977,23.3219
Средец,2023-12-25,13.4,2.3,7.1,42.6977,23.3219
Средец,2023-12-26,12.8,0.5,7.2,42.6977,23.3219
Средец,2023-12-27,11.8,-0.3,4.0,42.6977,23.3219
Средец,2023-12-28,10.0,0.7,5.0,42.6977,23.3219
Средец,2023-12-29,9.9,1.3,5.5,42.6977,23.3219
Средец,2023-12-30,10.1,0.8,3.8,42.6977,23.3219
Средец,2023-12-31,7.5,1.5,3.9,42.6977,23.3219
Студентски,2023-01-01,12.4,5.1,9.4,42.649,23.353
Студентски,2023-01-02,13.1,7.7,10.6,42.649,23.353
Студентски,2023-01-03,14.1,7.6,10.9,42.649,23.353
Студентски,2023-01-04,8.2,5.9,7.0,42.649,23.353
Студентски,2023-01-05,12.1,5.2,7.0,42.649,23.353
Студентски,2023-01-06,9.8,4.4,6.9,42.649,23.353
Студентски,2023-01-07,10.3,1.4,5.3,42.649,23.353
Студентски,2023-01-08,9.6,2.6,6.2,42.649,23.353
Студентски,2023-01-09,8.4,-1.4,4.1,42.649,23.353
Студентски,2023-01-10,5.1,2.6,3.9,42.649,23.353
Студентски,2023-01-11,4.1,-1.2,2.0,42.649,23.353
Студентски,2023-01-12,4.2,1.9,2.8,42.649,23.353
Студентски,2023-01-13,4.8,0.8,2.9,42.649,23.353
Студентски,2023-01-14,5.6,-0.4,2.2,42.649,23.353
Студентски,2023-01-15,8.0,-0.5,3.5,42.649,23.353
Студентски,2023-01-16,7.6,-0.9,3.3,42.649,23.353
Студентски,2023-01-17,13.8,4.8,8.0,42.649,23.353
Студентски,2023-01-18,15.3,7.0,10.6,42.649,23.353
Студентски,2023-01-19,16.9,5.2,10.5,42.649,23.353
Студентски,2023-01-20,9.7,2.9,6.4,42.649,23.353
Студентски,2023-01-21,8.3,-0.1,4.3,42.649,23.353
Студентски,2023-01-22,9.0,5.1,6.7,42.649,23.353
Студентски,2023-01-23,7.4,4.2,6.3,42.649,23.353
Студентски,2023-01-24,3.9,0.6,2.3,42.649,23.353
Студентски,2023-01-25,2.5,-0.1,0.7,42.649,23.353
Студентски,2023-01-26,1.3,-1.8,-0.4,42.649,23.353
Студентски,2023-01-27,2.4,-0.4,0.7,42.649,23.353
Студентски,2023-01-28,2.2,-1.4,-0.2,42.649,23.353
Студентски,2023-01-29,1.3,-1.8,-0.3,42.649,23.353
Студентски,2023-01-30,2.0,-2.9,-1.2,42.649,23.353
Студентски,2023-01-31,2.4,-1.6,0.3,42.649,23.353
Студентски,2023-02-01,5.6,-1.7,0.9,42.649,23.353
Студентски,2023-02-02,6.6,-0.4,2.5,42.649,23.353
Студентски,2023-02-03,3.5,-1.6,0.7,42.649,23.353
Студентски,2023-02-04,4.0,-1.9,1.4,42.649,23.353
Студентски,2023-02-05,-1.9,-6.3,-4.7,42.649,23.353
Студентски,2023-02-06,-3.5,-8.0,-6.0,42.649,23.353
Студентски,2023-02-07,-2.6,-11.2,-6.1,42.649,23.353
Студентски,2023-02-08,-2.2,-12.9,-6.1,42.649,23.353
Студентски,2023-02-09,0.6,-8.2,-5.0,42.649,23.353
Студентски,2023-02-10,3.2,-7.5,-2.8,42.649,23.353
Студентски,2023-02-11,4.3,-4.9,-1.2,42.649,23.353
Студентски,2023-02-12,2.6,-2.6,-0.3,42.649,23.353
Студентски,2023-02-13,5.8,-4.7,0.7,42.649,23.353
Студентски,2023-02-14,3.4,-0.8,0.8,42.649,23.353
Студентски,2023-02-15,6.4,-1.2,2.0,42.649,23.353
Студентски,2023-02-16,12.2,-1.1,4.1,42.649,23.353
Студентски,2023-02-17,13.1,1.9,6.4,42.649,23.353
Студентски,2023-02-18,15.6,2.5,7.7,42.649,23.353
Студентски,2023-02-19,16.7,4.7,9.5,42.649,23.353
Студентски,2023-02-20,11.1,3.7,7.6,42.649,23.353
Студентски,2023-02-21,16.9,2.5,8.7,42.649,23.353
Студентски,2023-02-22,15.4,5.9,9.8,42.649,23.353
Студентски,2023-02-23,14.9,5.6,9.5,42.649,23.353
Студентски,2023-02-24,12.1,5.1,7.5,42.649,23.353
Студентски,2023-02-25,14.8,3.3,9.1,42.649,23.353
Студентски,2023-02-26,18.3,6.9,12.1,42.649,23.353
Студентски,2023-02-27,12.6,5.1,8.4,42.649,23.353
Студентски,2023-02-28,10.8,5.4,7.4,42.649,23.353
Студентски,2023-03-01,7.6,4.1,5.6,42.649,23.353
Студентски,2023-03-02,6.6,3.7,4.9,42.649,23.353
Студентски,2023-03-03,6.0,3.2,4.5,42.649,23.353
Студентски,2023-03-04,8.0,1.6,4.7,42.649,23.353
Студентски,2023-03-05,8.9,1.9,5.3,42.649,23.353
Студентски,2023-03-06,11.0,-1.3,4.6,42.649,23.353
Студентски,2023-03-07,13.1,0.9,6.4,42.649,23.353
Студентски,2023-03-08,13.7,2.4,7.7,42.649,23.353
Студентски,2023-03-09,16.8,4.1,9.8,42.649,23.353
Студентски,2023-03-10,15.9,6.8,10.1,42.649,23.353
Студентски,2023-03-11,13.9,4.9,9.3,42.649,23.353
Студентски,2023-03-12,6.1,-0.4,3.1,42.649,23.353
Студентски,2023-03-13,9.9,-2.1,3.4,42.649,23.353
Студентски,2023-03-14,15.5,1.2,7.0,42.649,23.353
Студентски,2023-03-15,11.8,2.4,6.8,42.649,23.353
Студентски,2023-03-16,5.5,0.7,2.2,42.649,23.353
Студентски,2023-03-17,7.2,-0.0,2.6,42.649,23.353
Студентски,2023-03-18,7.2,-1.4,2.8,42.649,23.353
Студентски,2023-03-19,14.3,0.3,6.7,42.649,23.353
Студентски,2023-03-20,18.7,4.2,11.5,42.649,23.353
Студентски,2023-03-21,14.4,8.7,12.0,42.649,23.353
Студентски,2023-03-22,11.4,5.7,8.4,42.649,23.353
Студентски,2023-03-23,14.0,3.8,8.4,42.649,23.353
Студентски,2023-03-24,18.0,5.1,11.4,42.649,23.353
Студентски,2023-03-25,19.6,6.9,12.4,42.649,23.353
Студентски,2023-03-26,14.9,6.6,10.3,42.649,23.353
Студентски,2023-03-27,16.0,4.8,9.1,42.649,23.353
Студентски,2023-03-28,5.4,-0.5,2.1,42.649,23.353
Студентски,2023-03-29,6.4,-2.3,1.7,42.649,23.353
Студентски,2023-03-30,13.0,2.3,7.0,42.649,23.353
Студентски,2023-03-31,16.4,5.7,10.6,42.649,23.353
Студентски,2023-04-01,17.1,6.4,10.7,42.649,23.353
Студентски,2023-04-02,14.5,4.6,9.5,42.649,23.353
Студентски,2023-04-03,13.8,4.4,8.0,42.649,23.353
Студентски,2023-04-04,7.8,0.2,4.9,42.649,23.353
Студентски,2023-04-05,4.7,-1.0,1.5,42.649,23.353
Студентски,2023-04-06,5.5,-2.1,1.3,42.649,23.353
Студентски,2023-04-07,8.0,-1.3,3.2,42.649,23.353
Студентски,2023-04-08,10.8,0.2,5.8,42.649,23.353
Студентски,2023-04-09,10.5,4.7,7.0,42.649,23.353
Студентски,2023-04-10,8.9,4.0,6.3,42.649,23.353
Студентски,2023-04-11,11.5,4.3,7.5,42.649,23.353
Студентски,2023-04-12,12.0,5.8,8.3,42.649,23.353
Студентски,2023-04-13,18.6,3.1,10.4,42.649,23.353
Студентски,2023-04-14,20.5,5.5,11.4,42.649,23.353
Студентски,2023-04-15,16.3,4.3,10.2,42.649,23.353
Студентски,2023-04-16,16.3,8.2,11.3,42.649,23.353
Студентски,2023-04-17,14.5,8.2,10.0,42.649,23.353
Студентски,2023-04-18,11.1,8.2,9.3,42.649,23.353
Студентски,2023-04-19,13.8,7.0,9.4,42.649,23.353
Студентски,2023-04-20,13.2,6.1,9.3,42.649,23.353
Студентски,2023-04-21,14.5,6.5,10.5,42.649,23.353
Студентски,2023-04-22,14.9,6.8,10.6,42.649,23.353
Студентски,2023-04-23,15.9,5.2,10.5,42.649,23.353
Студентски,2023-04-24,18.6,5.7,11.5,42.649,23.353
Студентски,2023-04-25,14.8,7.9,11.4,42.649,23.353
Студентски,2023-04-26,13.1,5.5,9.2,42.649,23.353
Студентски,2023-04-27,11.1,4.1,7.7,42.649,23.353
Студентски,2023-04-28,13.9,3.3,7.8,42.649,23.353
Студентски,2023-04-29,14.7,5.2,10.3,42.649,23.353
Студентски,2023-04-30,16.0,7.2,11.8,42.649,23.353
Студентски,2023-05-01,17.1,7.2,12.1,42.649,23.353
Студентски,2023-05-02,18.2,8.3,13.1,42.649,23.353
Студентски,2023-05-03,17.0,8.9,11.8,42.649,23.353
Студентски,2023-05-04,13.2,8.6,10.6,42.649,23.353
Студентски,2023-05-05,15.6,6.1,11.0,42.649,23.353
Студентски,2023-05-06,17.0,7.6,12.4,42.649,23.353
Студентски,2023-05-07,20.3,9.0,14.5,42.649,23.353
Студентски,2023-05-08,19.6,10.6,14.4,42.649,23.353
Студентски,2023-05-09,12.4,9.1,10.8,42.649,23.353
Студентски,2023-05-10,9.9,7.5,8.5,42.649,23.353
Студентски,2023-05-11,13.7,7.2,10.1,42.649,23.353
Студентски,2023-05-12,13.9,7.5,10.0,42.649,23.353
Студентски,2023-05-13,17.7,8.5,12.4,42.649,23.353
Студентски,2023-05-14,15.0,10.9,12.4,42.649,23.353
Студентски,2023-05-15,19.1,10.1,14.3,42.649,23.353
Студентски,2023-05-16,20.0,13.3,15.6,42.649,23.353
Студентски,2023-05-17,18.5,11.9,14.6,42.649,23.353
Студентски,2023-05-18,13.4,10.7,11.8,42.649,23.353
Студентски,2023-05-19,18.6,8.8,13.6,42.649,23.353
Студентски,2023-05-20,18.5,11.4,15.0,42.649,23.353
Студентски,2023-05-21,19.1,11.0,14.8,42.649,23.353
Студентски,2023-05-22,18.3,9.8,14.4,42.649,23.353
Студентски,2023-05-23,20.0,9.8,15.4,42.649,23.353
Студентски,2023-05-24,21.8,11.1,17.2,42.649,23.353
Студентски,2023-05-25,20.2,12.6,16.6,42.649,23.353
Студентски,2023-05-26,19.8,11.4,15.8,42.649,23.353
Студентски,2023-05-27,19.9,10.5,15.7,42.649,23.353
Студентски,2023-05-28,16.9,11.2,14.7,42.649,23.353
Студентски,2023-05-29,19.5,12.7,15.5,42.649,23.353
Студентски,2023-05-30,21.1,12.0,16.5,42.649,23.353
Студентски,2023-05-31,21.3,12.3,17.1,42.649,23.353
Студентски,2023-06-01,22.1,13.1,17.2,42.649,23.353
Студентски,2023-06-02,21.9,14.0,18.0,42.649,23.353
Студентски,2023-06-03,19.8,13.8,17.0,42.649,23.353
Студентски,2023-06-04,19.9,12.8,16.2,42.649,23.353
Студентски,2023-06-05,21.5,12.5,17.1,42.649,23.353
Студентски,2023-06-06,22.3,12.5,17.4,42.649,23.353
Студентски,2023-06-07,21.5,13.0,17.6,42.649,23.353
Студентски,2023-06-08,23.4,12.5,18.4,42.649,23.353
Студентски,2023-06-09,23.2,13.4,18.6,42.649,23.353
Студентски,2023-06-10,22.3,15.5,17.8,42.649,23.353
Студентски,2023-06-11,22.6,13.8,18.2,42.649,23.353
Студентски,2023-06-12,23.0,14.3,17.7,42.649,23.353
Студентски,2023-06-13,18.8,14.6,16.5,42.649,23.353
Студентски,2023-06-14,21.7,14.5,17.8,42.649,23.353
Студентски,2023-06-15,20.7,15.1,17.9,42.649,23.353
Студентски,2023-06-16,22.0,15.8,17.9,42.649,23.353
Студентски,2023-06-17,19.4,14.5,15.9,42.649,23.353
Студентски,2023-06-18,20.1,13.8,16.7,42.649,23.353
Студентски,2023-06-19,23.7,14.7,19.1,42.649,23.353
Студентски,2023-06-20,23.7,14.4,19.6,42.649,23.353
Студентски,2023-06-21,26.0,16.1,21.5,42.649,23.353
Студентски,2023-06-22,26.7,17.1,22.3,42.649,23.353
Студентски,2023-06-23,28.2,18.7,23.5,42.649,23.353
Студентски,2023-06-24,28.4,18.0,22.7,42.649,23.353
Студентски,2023-06-25,23.7,17.2,19.9,42.649,23.353
Студентски,2023-06-26,23.0,16.1,19.5,42.649,23.353
Студентски,2023-06-27,24.9,14.4,20.2,42.649,23.353
Студентски,2023-06-28,24.5,15.2,19.1,42.649,23.353
Студентски,2023-06-29,21.1,13.0,16.7,42.649,23.353
Студентски,2023-06-30,25.0,12.9,19.0,42.649,23.353
Студентски,2023-07-01,26.4,16.3,21.6,42.649,23.353
Студентски,2023-07-02,23.4,16.4,19.7,42.649,23.353
Студентски,2023-07-03,25.6,16.4,21.1,42.649,23.353
Студентски,2023-07-04,27.6,17.3,22.7,42.649,23.353
Студентски,2023-07-05,25.8,19.2,21.8,42.649,23.353
Студентски,2023-07-06,24.6,17.4,20.8,42.649,23.353
Студентски,2023-07-07,25.0,17.7,20.9,42.649,23.353
Студентски,2023-07-08,23.6,16.1,20.0,42.649,23.353
Студентски,2023-07-09,25.1,15.1,20.5,42.649,23.353
Студентски,2023-07-10,26.5,15.4,21.6,42.649,23.353
Студентски,2023-07-11,28.6,16.6,23.1,42.649,23.353
Студентски,2023-07-12,32.0,20.1,26.0,42.649,23.353
Студентски,2023-07-13,34.6,22.4,28.6,42.649,23.353
Студентски,2023-07-14,31.3,22.1,26.4,42.649,23.353
Студентски,2023-07-15,30.6,21.7,25.9,42.649,23.353
Студентски,2023-07-16,31.2,20.4,26.1,42.649,23.353
Студентски,2023-07-17,31.9,22.5,27.0,42.649,23.353
Студентски,2023-07-18,32.0,22.7,27.7,42.649,23.353
Студентски,2023-07-19,32.3,20.0,26.4,42.649,23.353
Студентски,2023-07-20,30.7,20.0,25.6,42.649,23.353
Студентски,2023-07-21,32.4,19.8,25.7,42.649,23.353
Студентски,2023-07-22,34.9,20.0,27.0,42.649,23.353
Студентски,2023-07-23,30.0,21.8,25.7,42.649,23.353
Студентски,2023-07-24,32.6,20.2,26.0,42.649,23.353
Студентски,2023-07-25,36.9,21.0,28.6,42.649,23.353
Студентски,2023-07-26,34.0,20.7,27.3,42.649,23.353
Студентски,2023-07-27,21.8,15.9,18.7,42.649,23.353
Студентски,2023-07-28,28.5,12.1,20.2,42.649,23.353
Студентски,2023-07-29,29.6,17.5,23.8,42.649,23.353
Студентски,2023-07-30,30.6,20.5,25.4,42.649,23.353
Студентски,2023-07-31,26.0,18.8,22.2,42.649,23.353
Студентски,2023-08-01,29.1,16.8,22.7,42.649,23.353
Студентски,2023-08-02,30.7,19.2,24.8,42.649,23.353
Студентски,2023-08-03,34.3,21.3,27.7,42.649,23.353
Студентски,2023-08-04,34.3,23.3,28.9,42.649,23.353
Студентски,2023-08-05,32.8,21.4,27.0,42.649,23.353
Студентски,2023-08-06,25.9,17.8,21.5,42.649,23.353
Студентски,2023-08-07,26.6,14.9,19.3,42.649,23.353
Студентски,2023-08-08,21.4,14.5,17.5,42.649,23.353
Студентски,2023-08-09,25.4,11.6,18.3,42.649,23.353
Студентски,2023-08-10,20.0,15.8,17.7,42.649,23.353
Студентски,2023-08-11,23.8,13.2,18.2,42.649,23.353
Студентски,2023-08-12,25.3,14.0,19.8,42.649,23.353
Студентски,2023-08-13,25.3,17.2,21.4,42.649,23.353
Студентски,2023-08-14,27.2,16.4,22.1,42.649,23.353
Студентски,2023-08-15,23.9,18.6,21.1,42.649,23.353
Студентски,2023-08-16,26.0,18.7,22.0,42.649,23.353
Студентски,2023-08-17,30.8,18.9,24.1,42.649,23.353
Студентски,2023-08-18,31.0,19.7,24.9,42.649,23.353
Студентски,2023-08-19,29.2,18.6,23.7,42.649,23.353
Студентски,2023-08-20,29.8,18.4,24.4,42.649,23.353
Студентски,2023-08-21,30.8,20.7,26.3,42.649,23.353
Студентски,2023-08-22,31.0,20.6,26.1,42.649,23.353
Студентски,2023-08-23,31.7,21.1,27.0,42.649,23.353
Студентски,2023-08-24,29.7,20.5,26.1,42.649,23.353
Студентски,2023-08-25,31.1,20.1,25.0,42.649,23.353
Студентски,2023-08-26,31.9,20.7,26.0,42.649,23.353
Студентски,2023-08-27,31.2,20.3,25.8,42.649,23.353
Студентски,2023-08-28,32.9,20.0,25.8,42.649,23.353
Студентски,2023-08-29,28.6,19.8,23.5,42.649,23.353
Студентски,2023-08-30,27.8,16.8,22.0,42.649,23.353
Студентски,2023-08-31,26.0,17.1,20.9,42.649,23.353
Студентски,2023-09-01,26.1,15.3,20.4,42.649,23.353
Студентски,2023-09-02,27.1,16.8,21.8,42.649,23.353
Студентски,2023-09-03,27.0,18.0,22.4,42.649,23.353
Студентски,2023-09-04,20.8,14.6,15.7,42.649,23.353
Студентски,2023-09-05,20.6,14.7,17.0,42.649,23.353
Студентски,2023-09-06,22.9,14.7,18.7,42.649,23.353
Студентски,2023-09-07,23.5,16.6,19.9,42.649,23.353
Студентски,2023-09-08,24.0,14.9,19.7,42.649,23.353
Студентски,2023-09-09,24.3,14.6,18.9,42.649,23.353
Студентски,2023-09-10,24.7,13.8,19.0,42.649,23.353
Студентски,2023-09-11,24.5,12.7,18.6,42.649,23.353
Студентски,2023-09-12,27.0,14.9,20.5,42.649,23.353
Студентски,2023-09-13,29.6,16.8,22.3,42.649,23.353
Студентски,2023-09-14,28.5,18.3,23.1,42.649,23.353
Студентски,2023-09-15,25.9,16.7,20.5,42.649,23.353
Студентски,2023-09-16,22.7,16.5,19.0,42.649,23.353
Студентски,2023-09-17,23.2,16.0,19.0,42.649,23.353
Студентски,2023-09-18,23.6,16.0,19.1,42.649,23.353
Студентски,2023-09-19,23.7,13.5,18.5,42.649,23.353
Студентски,2023-09-20,24.7,15.8,19.4,42.649,23.353
Студентски,2023-09-21,26.2,17.7,21.3,42.649,23.353
Студентски,2023-09-22,29.1,15.3,21.5,42.649,23.353
Студентски,2023-09-23,31.2,17.3,23.3,42.649,23.353
Студентски,2023-09-24,27.1,18.8,22.4,42.649,23.353
Студентски,2023-09-25,23.8,17.0,19.9,42.649,23.353
Студентски,2023-09-26,22.6,14.8,18.5,42.649,23.353
Студентски,2023-09-27,22.3,13.8,17.7,42.649,23.353
Студентски,2023-09-28,21.8,13.7,17.7,42.649,23.353
Студентски,2023-09-29,23.0,13.6,18.0,42.649,23.353
Студентски,2023-09-30,23.3,13.1,18.2,42.649,23.353
Студентски,2023-10-01,22.2,13.7,17.2,42.649,23.353
Студентски,2023-10-02,20.6,12.5,15.7,42.649,23.353
Студентски,2023-10-03,21.6,10.1,15.6,42.649,23.353
Студентски,2023-10-04,24.0,13.8,18.5,42.649,23.353
Студентски,2023-10-05,23.1,13.7,17.6,42.649,23.353
Студентски,2023-10-06,20.5,13.4,16.8,42.649,23.353
Студентски,2023-10-07,23.0,9.5,15.3,42.649,23.353
Студентски,2023-10-08,23.6,10.9,17.2,42.649,23.353
Студентски,2023-10-09,19.7,11.7,15.6,42.649,23.353
Студентски,2023-10-10,19.8,12.6,16.1,42.649,23.353
Студентски,2023-10-11,19.8,10.6,14.6,42.649,23.353
Студентски,2023-10-12,22.2,9.5,15.2,42.649,23.353
Студентски,2023-10-13,24.2,15.5,18.9,42.649,23.353
Студентски,2023-10-14,24.9,15.0,19.2,42.649,23.353
Студентски,2023-10-15,25.1,13.6,18.6,42.649,23.353
Студентски,2023-10-16,14.0,7.9,10.6,42.649,23.353
Студентски,2023-10-17,12.0,4.9,8.5,42.649,23.353
Студентски,2023-10-18,14.6,7.1,10.3,42.649,23.353
Студентски,2023-10-19,19.0,6.4,11.8,42.649,23.353
Студентски,2023-10-20,26.6,10.3,17.0,42.649,23.353
Студентски,2023-10-21,27.8,13.1,19.3,42.649,23.353
Студентски,2023-10-22,25.2,13.9,19.3,42.649,23.353
Студентски,2023-10-23,23.0,14.3,18.0,42.649,23.353
Студентски,2023-10-24,22.9,14.2,17.6,42.649,23.353
Студентски,2023-10-25,24.2,12.6,18.0,42.649,23.353
Студентски,2023-10-26,22.5,12.4,16.7,42.649,23.353
Студентски,2023-10-27,23.7,12.4,17.5,42.649,23.353
Студентски,2023-10-28,23.8,12.0,17.2,42.649,23.353
Студентски,2023-10-29,21.1,12.6,16.0,42.649,23.353
Студентски,2023-10-30,21.7,12.0,16.2,42.649,23.353
Студентски,2023-10-31,22.8,7.6,14.9,42.649,23.353
Студентски,2023-11-01,18.6,11.3,14.5,42.649,23.353
Студентски,2023-11-02,17.3,9.7,13.6,42.649,23.353
Студентски,2023-11-03,21.0,8.7,14.4,42.649,23.353
Студентски,2023-11-04,15.2,7.8,12.3,42.649,23.353
Студентски,2023-11-05,18.7,5.3,11.5,42.649,23.353
Студентски,2023-11-06,19.8,9.6,14.1,42.649,23.353
Студентски,2023-11-07,18.2,10.7,14.3,42.649,23.353
Студентски,2023-11-08,15.0,9.3,12.0,42.649,23.353
Студентски,2023-11-09,12.0,3.2,7.4,42.649,23.353
Студентски,2023-11-10,13.9,3.5,8.3,42.649,23.353
Студентски,2023-11-11,14.8,8.5,10.6,42.649,23.353
Студентски,2023-11-12,9.0,3.5,6.9,42.649,23.353
Студентски,2023-11-13,12.8,5.7,8.4,42.649,23.353
Студентски,2023-11-14,18.6,4.9,10.7,42.649,23.353
Студентски,2023-11-15,17.3,7.1,10.4,42.649,23.353
Студентски,2023-11-16,12.0,4.5,8.2,42.649,23.353
Студентски,2023-11-17,13.2,5.0,8.6,42.649,23.353
Студентски,2023-11-18,8.4,1.7,3.5,42.649,23.353
Студентски,2023-11-19,5.4,0.9,2.9,42.649,23.353
Студентски,2023-11-20,13.8,2.9,7.1,42.649,23.353
Студентски,2023-11-21,11.9,4.7,8.1,42.649,23.353
Студентски,2023-11-22,10.7,5.1,8.5,42.649,23.353
Студентски,2023-11-23,11.0,7.4,8.5,42.649,23.353
Студентски,2023-11-24,12.8,6.5,9.6,42.649,23.353
Студентски,2023-11-25,10.1,0.3,4.4,42.649,23.353
Студентски,2023-11-26,-0.1,-4.5,-2.0,42.649,23.353
Студентски,2023-11-27,3.3,-4.3,-1.9,42.649,23.353
Студентски,2023-11-28,6.1,-4.5,2.5,42.649,23.353
Студентски,2023-11-29,5.6,-1.9,3.0,42.649,23.353
Студентски,2023-11-30,5.8,-3.3,2.3,42.649,23.353
Студентски,2023-12-01,15.9,2.4,9.0,42.649,23.353
Студентски,2023-12-02,15.5,5.8,10.8,42.649,23.353
